16.401,12.697,2.8833,6.6729,11.618,16.66,1.4419,16.135,4.7367,1.9922,35.191,8.8089,4.3626,9.5208,17.776,3.9606,5.1967,16.414,7.0243,30.967,23.739,19.204,17.674,1.7704,8.6413,5.9804,24.183,9.1789,7.2251,5.0454,6.7809,23.466,6.9972,10.215,77.933,4.5251,20.635,27.671,2.8115,15.793,8.0231,14.602,19.821,38.638,78.116,12.663,4.9751,28.142,6.3577,7.7504,206.07,7.4283,38.46,10.267,4.1398,11.582,7.749,9.9625,8.5961,8.0881,8.2282,1.2034,33.688,39.952,30.439,7.8253,47.383,15.678,8.4355,4.2392,43.827,3.6368,68.942,7.3531,46.169,9.477,5.097,2.9946,3.7701,4.539
1.9627,10.395,3.7767,4.0755,3.9263,10.545,1.2608,10.084,6.0792,2.0061,10.698,5.7119,4.3519,13.785,8.2658,2.6652,7.789,12.908,4.8966,67.243,154.76,73.116,125.03,2.6207,7.9267,6.698,1.2459,2.9864,31.669,8.4848,9.9343,10.829,4.5331,8.5868,149.44,2.1652,108.95,25.978,3.1685,38.05,1.4736,4.4721,19.236,13.582,130.11,3.7319,16.71,14.557,4.8325,4.2856,9.8325,15.688,11.272,6.8592,7.4863,29.29,46.078,14.326,97.578,5.0993,3.7686,1.2211,48.621,36.433,17.79,9.8981,29.509,8.3451,38.502,3.707,24.205,4.7211,71.892,4.866,63.046,34.383,2.2003,13.666,6.5359,5.4846
1.9322,47.263,2.7416,8.7066,22.66,2.8382,2.4384,18.281,7.1537,6.3056,7.8744,9.611,2.8352,189.3,2.6656,6.4976,4.6798,40.315,13.428,6.4621,6.7908,48.79,6.6488,4.1498,3.2354,5.0227,1.3772,8.3007,10.437,5.1362,10.52,22.514,13.928,2.2697,37.936,10.405,52.933,17.295,3.0431,12.657,1.7008,5.2285,24.486,20.83,74.132,10.733,21.152,51.266,5.9574,2.8578,53.159,7.49,5.465,72.811,18.923,19.16,6.5877,98.48,68.932,5.2459,2.6919,4.1593,314.19,70.056,19.845,28.375,42.976,1.7754,6.9806,3.5041,1.4632,2.1634,8.958,1.9721,313.52,5.1697,1.6377,7.176,7.2081,3.2099
2.7359,22.802,3.3293,8.9262,8.9517,3.8191,1.9234,5.4634,15.499,3.4343,7.7113,12.317,9.5706,669.44,4.2395,2.3049,11.527,70.215,9.6449,3.8363,6.3421,7.0425,76.717,4.7435,5.2708,7.7789,1.9636,3.3382,9.9641,2.3529,20.312,21.802,7.7148,7.282,27.149,3.4097,111.72,7.4073,7.2713,66.307,2.6721,8.8554,8.0709,234.72,43.777,57.736,18.036,2.351,12.154,5.0004,134.27,61.922,13.416,91.645,13.311,48.641,4.2313,5.4788,43.738,5.3088,18.113,38.281,161.87,18.524,6.9195,4.0569,3.2335,2.9658,2.405,4.9839,5.0553,2.6333,5.8129,3.5939,94.513,3.2345,5.788,2.1984,13.255,3.598
146.29,9.0178,2.063,7.9805,2.4432,2.4882,1.8229,13.521,12.897,3.8369,10.512,30.716,38.539,31.276,3.6296,3.306,9.3691,46.493,11.829,2.8115,3.1023,1.9766,8.8196,5.3657,2.6428,35.162,1.531,2.873,11.386,2.0901,24.167,26.339,6.3391,15.529,15.258,2.0801,237.37,9.4438,9.9211,44.544,11.916,44.113,5.2735,189.03,26.912,35.032,24.089,153.8,11.699,3.0934,78.55,9.7346,21.612,703.93,41.33,73.689,23.111,40.043,49.727,2.1342,31.329,7.2599,2.9208,149.67,5.7589,8.9818,4.5133,2.9979,5.546,19.604,4.0734,4.6268,6.5022,2.1155,110.9,8.2526,3.096,2.4621,10.451,4.7362
33.386,4.6239,4.4895,35.77,2.6616,3.7927,1.6123,3.5621,11.982,38.983,10.543,53.65,64.82,16.806,36.865,3.3946,127.42,35.965,9.3072,2.8483,8.8617,3.2717,367.81,9.0284,3.0166,570.89,1.9868,3.3915,472.99,1.845,9.5694,18.492,5.5302,6.7555,14.149,1.6854,222.57,11.435,4.33,145.69,2.2032,68.302,54.726,19.609,123.27,30.947,32.196,60.576,73.873,2.961,18.202,30.869,40.344,289.16,38.403,241.82,6.83,8.057,38.643,16.604,60.908,1.0944,10.328,44.612,5.4528,14.742,6.3892,2.253,3.5404,8.5935,46.022,7.3036,56.432,36.853,78.638,14.905,27.993,3.1245,29.032,4.5785
2.4759,8.3188,32.729,5.8672,24.269,25.493,2.4624,52.419,108.93,8.942,5.075,28.652,239.17,70.102,4.3851,9.1542,35.928,23.741,28.421,7.0304,33.82,11.18,205.11,70.444,7.9157,4.5329,10.849,7.3792,58.486,2.0568,7.9933,23.962,11.472,32.346,8.9599,5.4368,13.664,27.932,6.6649,37.946,2.3386,36.122,13.07,46.663,54.072,8.6612,15.98,6.4086,154.1,9.5695,19.763,46.989,6.664,148.34,54.675,182.31,13.236,111.9,12.526,61.226,23.88,2.7614,63.532,5.4656,29.927,20.098,10.88,6.2783,9.2376,7.5284,7.3186,10.094,5.8917,29.888,37.772,25.651,2.9056,13.447,11.693,11.104
13.435,18.106,7.1367,66.722,2.2406,27.767,1.7851,35.095,5.3036,1.9774,8.7345,17.149,62.626,65.658,4.4167,24.976,5.2467,13.331,5.6241,3.5495,160.03,8.7792,40.25,2.7502,4.9159,4.4254,1.8584,14.547,47.136,2.4224,11.303,44.333,40.633,16.622,44.159,8.1875,4.4481,16.511,3.1262,14.089,3.8431,78.456,25.328,24.882,53.385,43.625,7.8145,7.6539,27.958,13.11,8.7515,226.8,5.8076,56.648,7.6234,40.83,11.826,13.436,15.118,48.024,26.95,7.5917,17.522,22.059,11.964,21.341,66.866,6.6324,8.3318,7.6898,2.5796,3.3852,3.2179,13.654,61.034,11.498,2.3277,8.3802,28.861,5.4133
11.09,17.925,7.3999,190.94,7.1531,18.781,1.9464,6.9594,10.333,6.2894,18.747,20.921,23.052,79.416,4.3538,23.089,38.233,30.34,17.876,3.8452,28.399,40.32,48.949,2.51,6.7439,7.2011,3.9825,4.2679,120.98,5.0266,15.194,92.218,18.105,116.84,49.372,37.095,11.342,9.5648,7.748,42.949,6.4694,76.334,160.95,65.857,11.676,26.663,52.544,30.638,32.036,15.718,6.5944,32.786,7.231,8.6037,4.792,39.281,2.3668,12.67,6.7055,13.101,218.41,2.0318,7.2132,28.455,12.07,13.776,23.155,15.951,43.382,5.7962,2.4868,6.411,11.406,57.696,39.167,110.68,2.55,15.087,291.81,6.0518
1.7602,20.316,5.0557,162.44,13.524,14.455,1.8516,13.312,4.0621,5.2268,7.2732,13.207,22.598,46.555,3.7386,2.3318,47.138,6.3007,8.1957,17.495,51.166,9.1936,24.181,51.147,7.281,5.906,2.4303,8.4221,48.422,5.5037,40.475,12.02,37.785,13.816,3.5465,15.693,20.26,40.195,12.496,28.37,41.022,79.074,13.703,51.086,97.164,9.7922,29.512,29.876,28.219,18.932,14.742,62.236,30.98,6.9984,5.7359,21.436,3.4381,11.175,18.284,6.9112,19.463,1.6243,15.002,41.314,31.849,37.109,29.29,5.296,34.13,22.737,5.5184,6.3485,45.456,15.685,6.8874,121.52,2.3626,8.3444,28.954,6.046
2.2665,72.692,8.1124,116.09,11.554,86.4,1.9231,18.798,3.1059,61.924,16.309,34.21,107.33,13.382,19.262,69.372,47.391,10.94,31.891,23.571,41.749,48.74,19.275,67.34,3.4463,5.514,2.0405,12.057,45.32,18.525,21.999,9.2981,8.4824,8.8815,6.5351,83.069,9.0042,28.755,103.11,29.678,65.03,50.314,7.0478,33.992,160.14,5.8204,13.429,18.176,26.018,23.747,12.243,10.087,23.579,59.635,6.005,26.932,28.786,25.47,19.215,23.397,10.358,1.56,15.439,45.156,90.471,28.823,5.3423,9.7673,51.286,23.311,17.187,5.7694,30.143,7.1739,3.8964,72.175,2.7347,9.0987,78.069,10.905
1.9252,64.772,1.8893,40.663,13.819,65.578,78.485,33.355,1.5301,99.19,12.82,24.43,61.842,22.95,38.046,68.98,51.967,12.112,68.127,59.534,13.334,32.203,6.9794,60.898,89.668,91.191,81.787,85.745,47.58,2.9913,39.731,10.338,83.694,11.435,92.574,79.111,7.6346,23.025,59.127,3.1567,54.76,31.96,9.0996,12.264,17.68,4.7109,17.048,3.7754,4.1365,95.071,4.0226,73.793,13.368,8.0687,19.443,23.855,2.4788,13.766,5.986,21.025,11.351,110.26,11.508,2.1855,51.518,11.211,45.21,32.09,112.71,29.887,2.2498,7.0126,3.1999,41.432,6.6757,41.832,5.26,72.468,41.435,14.123
2.1206,51.401,7.2486,38.65,1.9387,37.682,20.638,15.856,4.2514,3.0286,8.5596,11.275,13.368,71.513,20.151,37.873,13.564,16.753,32.927,74.429,20.589,36.804,17.749,34.688,43.461,32.037,45.501,49.52,44.514,25.651,15.315,8.1029,37.948,14.991,41.623,60.256,14.272,49.721,102.36,3.0928,74.694,11.414,13.767,13.747,47.027,5.8499,9.538,3.2515,5.6526,65.074,3.4799,10.819,18.846,63.523,51.986,30.271,12.187,68.662,18.047,5.4091,8.6998,30.002,26.991,2.899,31.053,5.2117,35.238,18.841,35.596,44.216,7.4319,3.2511,89.119,32.807,77.915,74.222,2.9821,36.947,15.969,48.399
83.322,20.681,74.677,84.095,16.753,29.105,48.855,19.485,7.0719,74.311,6.778,38.236,42.508,48.407,23.584,39.863,103.64,37.7,24.191,62.274,52.523,54.411,12.507,49.037,38.252,40.512,47.834,37.906,27.193,52.415,26.198,9.3097,39.819,38.814,42.772,67.168,19.523,63.303,164.76,15.642,169.08,5.1972,52.874,35.563,79.488,2.8487,11.512,3.757,3.6054,78.716,8.5303,13.908,10.052,53.505,55.225,31.697,3.4802,39.036,48.545,44.337,75.175,37.177,30.329,48.077,32.104,18.752,55.067,20.403,53.635,38.268,66.789,3.4026,56.316,23.141,31.934,52.359,3.9115,35.651,8.4402,74.729
33.89,36.95,24.483,10.729,5.8754,54.997,30.64,4.5269,3.647,2.0891,15.366,4.7211,31.095,50.753,25.752,44.937,8.9431,34.471,49.71,53.079,38.053,52.555,4.043,37.752,51.02,47.096,33.122,59.104,33.25,30.152,38.239,49.032,42.977,46.9,68.528,70.627,14.246,44.54,3.7888,56.378,16.755,3.4217,12.276,5.174,168.8,11.251,21.779,7.8379,10.44,87.757,18.609,5.3898,17.031,75.922,64.732,14.668,2.9134,48.763,14.438,13.064,8.0828,21.976,50.756,104.99,49.018,7.3025,41.54,6.1359,61.131,3.17,97.37,1.9797,49.916,23.818,42.078,42.563,16.092,41.025,6.0974,42.3
22.076,61.746,31.67,3.6477,1.3605,48.556,40.132,11.057,6.0037,1.8174,3.8835,9.3943,36.692,70.223,45.066,55.179,7.0928,29.626,32.165,87.036,32.685,30.425,5.1035,50.61,65.619,82.413,34.638,42.917,55.015,37.818,15.233,16.738,36.688,25.975,98.881,62.506,2.2366,97.553,9.9595,30.396,3.46,4.7566,16.411,2.3612,45.677,21.391,8.9047,8.9654,10.249,98.75,8.3568,3.3015,3.5993,81.642,89.656,3.6162,42.68,83.111,20.144,4.9598,16.113,43.51,42.42,28.987,32.306,4.2681,37.645,5.0722,90.822,3.7544,97.186,2.189,112.51,28.132,36.435,91.962,2.1247,31.115,13.947,45.044
23.346,47.497,30.952,5.1587,8.0862,61.777,33.343,4.5837,5.5103,2.1953,14.93,2.8156,25.403,74.994,6.2599,23.879,2.307,39.43,35.642,107.96,22.585,17.978,2.3351,46.536,90.191,70.937,42.734,38.354,35.271,43.131,119.53,46.01,26.597,31.223,73.541,61.981,41.944,86.955,7.0459,5.6806,1.5533,6.0203,7.1613,6.063,54.731,4.2474,7.4385,1.4136,11.097,35.09,35.84,4.6028,4.1577,85.433,59.635,15.159,2.0917,87.016,16.828,16.449,2.5782,33.94,39.353,53.564,21.674,4.2516,45.764,3.1484,95.587,6.1254,182.44,6.0939,83.714,28.201,16.668,34.609,19.816,34.92,13.206,42.291
68.897,136.44,31.387,14.043,3.5325,26.399,37.554,38.27,5.2804,1.649,5.6426,2.8909,24.251,33.544,2.8669,5.679,2.9441,22.459,52.981,36.023,66.441,39.964,8.791,102.22,35.243,25.572,41.561,52.283,73.983,26.084,13.886,15.821,48.686,14.54,45.313,116.81,41.451,26.393,3.122,5.4452,1.9627,6.2093,15.376,13.284,60.53,10.346,14.428,18.255,5.619,82.22,30.997,1.8638,10.553,22.648,31.43,8.2607,1.8242,20.12,5.4922,21.692,21.64,41.283,109.52,300.27,6.8456,2.1114,31.873,4.7323,46.915,9.9942,156.61,25.005,47.621,37.483,31.762,10.613,23.385,69.983,69.811,35.295
83.286,53.105,27.053,8.8755,5.6841,28.956,21.477,84.928,10.468,14.182,14.469,3.1974,21.259,56.747,5.5514,7.1007,2.0764,62.387,39.016,43.525,50.569,42.766,12.042,38.698,20.972,31.052,27.324,80.112,34.629,39.324,31.025,42.598,40.847,27.606,41.216,27.226,40.855,38.701,53.796,53.057,34.646,3.1052,7.3746,18.365,27.782,3.9711,19.136,36.368,3.943,32.83,35.738,84.625,4.9572,21.82,24.523,22.326,2.9257,26.322,7.3929,45.893,59.532,24.175,54.06,605.98,7.6615,11.806,8.244,35.052,21.481,11.59,249.35,103.31,39.646,27.747,25.077,4.3459,14.76,31.081,15.858,60.672
93.639,37.274,45.452,7.5071,9.7975,21.146,14.593,83.328,29.727,15.757,6.4565,10.034,33.352,47.032,5.1218,4.1719,3.2973,35.016,7.3146,75.427,24.669,23.861,6.0851,46.91,21.635,39.703,48.227,25.097,17.515,37.04,30.61,25.586,2.87,29.436,62.255,84.827,87.351,77.522,78.513,26.864,67.714,7.5421,5.854,8.371,10.518,6.5872,16.459,20.484,26.256,57.796,54.187,50.512,4.3454,52.037,57.862,22.352,7.8871,67.916,9.0165,43.861,57.956,1.0931,55.428,226.36,11.169,14.255,5.7112,7.7631,27.201,9.8435,176.23,44.306,40.468,34.267,113.9,5.036,14.81,41.045,21.246,54.762
52.439,21.488,51.224,45.059,8.4405,12.939,1.3407,93.505,13.758,2.1284,10.373,27.258,31.735,45.383,12.698,2.4966,5.9789,42.762,4.9149,84.8,42.727,41.618,14.93,52.706,11.548,64.132,1.2641,79.349,19.355,37.467,34.446,26.718,2.1613,52.305,40.851,47.759,21.067,56.737,4.4453,3.6774,82.819,17.357,20.511,38.348,35.937,58.606,43.567,3.5865,35.669,87.99,55.45,39.413,12.054,48.501,64.393,13.854,8.6462,46.863,20.232,66.209,80.719,1.1558,79.298,393.31,6.9144,10.345,5.2007,5.5033,45.81,7.2851,202.61,202.41,65.521,78.655,7.515,21.988,16.514,1.4495,14.878,55.06
57.428,66.156,60.105,66.504,3.4668,10.507,1.1818,69.306,45.411,49.501,59.659,43.073,192.52,44.542,84.147,6.5434,6.3034,68.078,6.9242,124.92,133.39,151.69,12.24,133.87,1.964,63.615,1.9739,29.76,4.6227,36.294,28.891,45.001,5.2238,42.813,148.39,1.6802,40.926,53.871,51.225,50.865,57.584,52.52,18.296,67.959,21.848,33.298,34.456,9.4139,33.568,206.11,97.913,53.314,45.337,76.43,111.75,56.094,57.996,141.11,134.86,26.942,33.367,1.6168,23.222,152.63,1.9484,7.294,38.18,44.402,71.376,8.3045,87.544,119.93,128.97,100.52,5.66,6.5959,32.981,2.4693,34.999,56.479
34.294,55.406,40.037,90.885,12.823,11.828,1.4287,55.189,81.566,86.11,42.472,36.776,25.765,57.568,52.018,2.937,5.6314,55.001,3.8168,16.979,111.13,149.95,75.18,47.934,2.6239,79.814,1.6214,62.124,15.249,60.893,29.015,59.308,7.5881,14.915,137.88,3.2142,77.755,41.368,54.771,44.458,84.837,131.17,24.712,10.474,64.33,12.453,38.91,1.6011,17.109,32.727,65.295,26.625,67.941,60.82,10.848,14.156,67.296,222.5,117.6,45.651,39.952,2.2333,131.73,324.55,5.7793,12.843,5.9532,93.416,39.008,13.136,42.31,115.45,36.108,10.638,2.5996,4.4464,2.0444,2.1485,28.281,59.888
33.469,32.437,104.6,52.687,15.572,12.353,1.1398,65.553,18.569,75.759,29.694,35.879,34.701,41.105,19.381,31.078,16.639,34.103,9.432,19.548,49.961,92.499,18.248,16.375,2.7384,46.141,1.9737,58.174,56.47,38.785,20.321,22.396,5.6457,2.2722,28.796,35.566,75.785,111.6,77.198,34.871,59.696,44.434,39.777,15.599,27.906,48.19,48.412,2.9563,38.326,13.719,39.374,35.737,41.928,47.602,14.373,16.04,38.156,35.852,30.464,42.318,60.467,2.3016,34.493,376.62,20.845,25.858,5.9621,54.252,32.035,8.6647,298.08,97.998,27.13,9.2207,4.5405,7.4303,12.881,2.0418,88.792,85.063
11.867,60.497,3.4515,40.808,20.137,9.8209,1.8208,57.703,14.267,21.361,40.436,29.209,126.08,199.09,38.381,40.533,14.87,28.68,4.2141,13.295,17.262,41.208,6.0888,8.0918,2.2581,7.3883,2.1518,77.446,73.812,84.362,50.042,2.7351,3.0085,4.4149,9.9442,80.585,81.992,27.161,6.5746,53.571,8.4555,56.797,24.39,28.052,32.818,18.492,62.595,5.4866,31.995,5.2534,7.9905,64.573,16.905,36.136,5.4142,125.1,68.287,174.91,60.945,48.22,49.189,1.892,42.396,504.62,48.487,34.32,34.831,67.477,160.49,7.5905,51.101,63.27,210.71,13.404,36.519,4.1943,5.6881,2.4991,71.593,71.989
5.9133,37.702,5.3447,23.592,14.808,93.288,43.715,58.22,24.478,3.4679,20.72,57.97,296.32,19.485,126.83,32.231,7.5021,36.493,59.838,24.28,4.9395,4.3573,204.28,11.673,47.069,21.836,36.871,113.44,10.564,94.89,81.344,37.974,19.973,3.4111,9.0639,65.185,39.956,140.59,7.5645,65.106,3.2947,81.772,23.462,36.777,22.904,10.172,34.516,3.4514,43.154,12.931,14.333,58.205,25.864,51.266,4.2572,35.154,61.507,455.53,107.15,67.474,31.942,24.16,49.584,277.11,30.494,34.943,34.72,91.92,26.626,42.899,32.617,89.631,46.598,52.566,44.874,46.053,62.668,8.3969,36.546,57.578
35.82,22.829,24.573,53.225,6.4684,141.69,60.553,90.229,67.054,6.5347,24.834,44.866,1495.7,18.074,9.8507,35.911,60.33,33.718,56.299,68.773,31.789,70.725,291.31,48.486,62.803,22.321,57.082,15.363,6.1279,16.31,111.05,134.88,5.6941,49.032,287.35,225.94,158.53,51.601,17.252,65.318,7.7111,85.167,33.441,261.04,30.141,29.521,16.739,24.472,30.976,5.1654,44.962,16.868,30.276,26.467,12.523,10.672,35.424,282.2,92.659,36.271,24.119,1.6854,32.99,41.641,35.198,91.272,42.912,33.267,63.662,317.4,65.488,68.293,35.225,37.872,28.352,198.03,57.161,2.6171,24.085,8.6217
218.19,116.65,23.889,59.391,26.219,64.937,36.139,123.54,256.74,4.9552,39.002,64.847,858.81,29.181,13.483,64.427,78.732,39.295,26.172,175.47,30.716,24.984,9.8376,143.93,55.628,239.15,26.877,104.56,27.612,64.477,27.683,623.69,22.597,119.43,403.89,52.095,131.82,38.803,24.47,200.67,4.1167,141.99,45.636,87.468,347,46.491,8.212,14.803,75.807,55.182,181.9,208.81,94.635,30.381,61.669,70.932,31.042,682.09,208.98,69.991,20.779,1.4625,3.6064,72.769,65.509,417.16,101.85,60.329,179.7,68.497,65.923,51.348,111.07,35.02,55.89,27.13,45.226,2.4083,86.314,7.1811
25.559,13.865,3.9115,166.84,29.044,106.27,41.959,76.258,41.888,2.0518,106.26,65.395,63.735,17.876,23.798,71.833,29.323,41.129,48.245,16.487,135.65,86.594,11.019,17.171,107.58,14.73,37.269,5.7993,14.295,12.367,33.982,20.834,4.2617,22.625,25.343,23.657,22.081,17.037,3.5252,35.453,2.178,130.93,50.248,7.9562,326.13,64.689,11.722,3.1414,54.239,6.6472,447.05,301.64,24.607,59.186,28.023,59.566,40.312,99.135,127.7,16.059,22.673,1.1785,11.185,41.279,91.978,2253.4,103.53,80.748,7.7766,3.7364,112.81,71.976,306,95.194,56.277,60.946,38.437,2.0882,17.819,14.434
50.314,137.41,11.007,35.707,5.9881,25.736,24.89,142.34,14.765,2.759,27.287,14.796,36.098,6.5938,65.967,21.725,32.673,61.917,46.425,33.506,52.42,33.346,33.613,7.9965,20.816,47.567,33.007,9.9969,4.11,4.2659,64.137,302.92,31.056,44.364,49.694,6.0904,13.086,13.804,4.2305,18.522,8.0613,113.88,20.618,6.9506,184.05,266.74,5.3718,30.694,2.566,40.726,42.192,24.412,87.742,42.523,38.081,51.437,24.2,227.73,10.887,11.266,68.09,1.1716,3.4274,55.35,145.66,243.19,6.9151,37.871,16.469,5.8622,179.59,34.009,349.3,22.575,4.5798,6.8242,57.252,4.1422,129.82,10.438
28.469,35.625,55.767,639.09,10.7,18.243,48.598,210.89,77.761,4.6314,7.3136,23.374,42.618,5.2573,91.185,5.1301,27.157,60.005,29.73,69.729,130.84,65.053,48.285,38.056,6.6422,139.42,36.346,16.154,60.229,12.92,50.745,239.51,33.841,18.777,230.31,2.3411,74.112,45.828,10.323,40.623,1.9408,266.79,84.362,3.0931,99.116,142.59,5.1692,104.95,1.6073,73.549,19.548,33.337,43.985,125.77,63.232,18.921,23.761,390.82,9.9976,4.0619,125.93,1.738,118.14,45.539,9.8709,24.304,16.917,41.401,19.191,11.559,238.51,16.965,34.086,20.011,8.4844,16.297,40.881,4.2941,70.498,179.36
