7.5885,74.398,1.6624,19.416,37.22,44.157,20.988,12.68,27.471,28.242,11.095
6.7998,28.578,1.5763,70.401,32.179,118.03,32.301,10.205,21.737,33.464,19.999
18.53,42.301,1.4649,43.215,27.306,92.612,20.219,9.6733,41.368,22.625,33.592
6.7463,88.506,28.476,21.667,42.955,34.48,33.912,29.451,41.683,31.222,38.548
4.9314,41.121,27.174,27.696,22.775,45.917,22.662,26.72,34.789,20.844,33.642
9.6021,63.792,58.017,17.602,73.129,176.26,51.841,55.892,50.114,75.192,74.111
23.05,145.83,125.88,55.977,123.44,153.27,142.69,61.315,127.55,138.7,127.51
16.357,261.94,67.274,71.929,61.635,110.27,52.889,53.754,91.469,95.679,84.163
9.2631,238.38,26.733,52.631,27.069,124.82,39.57,16.091,40.75,32.189,44.443
6.8174,162.67,68.709,38.198,28.02,47.462,24.095,13.776,47.763,24.198,57.64
11.615,104.76,33.119,82.978,38.123,15.245,31.386,11.523,27.155,36.426,41.254
18.611,66.517,44.532,77.397,42.237,38.729,24.756,11.203,50.483,46.715,47.428
8.2173,44.043,57.909,93.168,52.238,28.599,40.675,17.772,57.981,39.579,57.124
13.602,13.494,1.9037,118.05,23.967,5.9113,22.417,14.853,32.38,19.726,63.547
21.135,44.605,35.409,63.37,39.316,35.032,21.838,22.254,44.745,33.041,65.297
17.16,50.347,40.725,41.121,26.545,48.228,25.485,34.522,50.154,10.584,17.787
13.452,23.691,40.734,38.373,25.023,87.85,24.944,28.799,37.613,15.126,60.518
16.163,6.8458,2.0646,20.764,26.886,18.629,28.695,39.621,48.219,1.1868,34.386
34.005,7.9012,1.9227,34.009,26.576,32.358,24.772,13.008,34.3,1.4224,33.998
10.403,13.618,1.9288,61.267,27.465,19.701,14.761,12.208,31.023,0.93211,21.295
5.6859,20.051,1.8587,26.233,5.3686,11.062,1.4612,14.625,26.116,1.2481,15.018
22.773,12.074,1.3941,6.182,25.632,15.233,1.5046,9.8555,4.1448,1.2186,13.435
8.195,3.8237,1.7095,1.533,2.1732,16.72,1.3049,43.835,6.4872,2.42,12.792
22.693,21.171,1.9742,1.4886,3.2516,29.005,1.2157,21.306,7.5848,8.2535,21.324
6.0637,39.537,21.771,39.632,45.885,47.916,24.016,28.704,47.639,24.345,59.615
5.8008,9.765,28.271,76.922,22.696,33.064,33.407,28.322,22.787,31.788,31.521
21.776,8.1337,1.7658,21.924,31.569,16.084,24.94,70.401,33.291,35.456,40.529
7.9715,7.2394,1.5202,12.033,1.9671,94.962,21.049,93.215,1.8539,6.1231,27.81
6.0598,11.051,35.279,47.866,33.979,229.94,31.573,37.116,42.444,43.754,22.328
7.1795,136.58,41.812,4.5495,4.2278,23.831,2.3078,6.4815,3.6995,39.24,3.3801
4.9879,71.666,13.978,14.941,4.9266,18.608,2.4215,3.1574,2.8045,21.072,2.9134
1.4742,22.709,45.465,20.393,6.1726,7.8873,5.0037,2.989,17.898,27.744,19.787
3.8167,19.404,36.963,27.375,6.2865,14.283,9.9882,4.2209,9.7165,8.2325,8.9273
5.8398,15.448,65.759,9.7672,63.822,8.4498,65.42,2.8375,51.739,71.5,76.3
1.7503,4.6555,17.177,183.15,24.87,3.3108,12.374,4.8398,28.178,25.075,23.553
2.6135,18.184,25.229,377.34,32.38,6.4337,34.949,4.5401,25.214,28.991,48.154
1.1893,47.621,46.302,293.9,40.546,36.278,88.888,5.3539,127.42,38.409,39.8
4.3882,24.062,54.748,68.86,25.927,10.999,89.224,6.997,15.918,17.495,65.634
15.06,9.8972,58.862,48.748,35.226,8.8645,54.716,4.1677,19.49,25.665,48.888
75.447,2.5399,31.95,6.2841,26.806,12.486,3.6632,2.7389,26.386,26.003,8.802
46.003,19.183,38.06,16.766,29.361,17.077,3.1,2.1186,35.999,38.022,8.3212
35.982,14.049,38.306,40.976,32.104,72.511,39.492,4.1661,22.192,31.857,26.216
50.598,11.988,45.05,68.992,46.644,120.54,29.435,2.7673,43.111,57.778,18.875
89.38,3.5843,11.429,49.687,72.263,112.24,114.45,5.8534,14.041,49.99,9.3618
17.297,14.351,0.72327,109.4,31.231,14.157,116.64,4.2617,2.4516,16.584,14.184
17.736,20.949,1.1101,2.5403,7.0592,22.668,28.792,3.6168,1.007,0.53376,11.274
14.52,23.254,1.5796,16.078,1.0594,37.937,34.748,4.4463,1.5657,0.84554,43.272
28.325,45.625,1.4767,27.2,0.87976,32.142,47.708,2.7361,1.2149,1.2089,22.625
32.098,30.954,1.8238,139.37,0.87552,45.603,38.366,2.9923,1.1832,0.80412,59.104
6.3586,20.573,5.9477,258.11,2.6729,38.148,54.105,2.6365,25.806,0.74666,29.086
56.807,45.492,23.139,190.22,11.852,115.23,93.171,3.4325,10.826,0.98554,80.528
39.452,2.2574,5.8809,13.435,0.87516,71.375,33.793,3.047,1.0518,1.0085,39.095
34.273,2.9516,1.3565,65.397,6.072,56.36,40.054,3.0338,1.0778,7.8554,25.648
8.7933,13.173,6.9846,124.25,1.5204,138.32,43.858,3.0056,1.5443,1.7181,97.376
19.964,33.686,3.688,69.319,40.917,65.816,26.662,17.463,23.116,51.906,15.631
16.082,20.275,3.45,87.31,78.926,50.821,39.432,5.2438,36.174,23.763,15.509
17.242,38.554,74.903,17.934,81.127,157.68,27.471,12.46,36.004,29.819,38.942
13.195,30.421,44.937,1.7562,70.272,62.912,59.277,18.936,1.3222,40.714,19.993
17.054,58.227,26.689,1.2328,211.77,38.528,51.078,6.917,1.6254,20.36,37.379
20.134,54.47,1.8975,1.6389,161.43,63.696,4.0108,8.0296,1.502,32.923,68.438
11.941,11.962,1.3169,2.4952,229.06,106.25,1.2565,13.032,0.9001,28.807,38.545
15.401,17.768,1.4,4.3899,116.75,70.694,1.1135,15.681,0.88232,36.695,14.061
14.774,25.913,69.286,1.4692,39.05,110.21,6.2118,20.158,0.9433,7.471,13.315
10.758,84.673,19.072,17.215,19.014,290.14,48.528,61.623,17.715,7.9029,14.985
3.0492,7.9196,18.905,55.277,44.997,137.69,96.714,13.087,31.019,66.439,83.982
10.397,27.19,58.733,47.299,30.111,89.749,54.787,21.43,37.712,43.927,54.143
18.425,14.601,31.451,135.9,18.141,65.637,15.65,10.488,11.177,13.601,16.707
17,9.15,1.8454,315.6,1.2703,131.24,31.186,12.116,1.0112,2.196,28.831
9.2739,13.391,1.0634,133.07,1.1998,64.147,29.158,13.25,1.1703,1.2374,28.638
4.4511,3.2721,0.77483,150.93,1.2897,135.3,8.9453,12.786,1.0886,1.3506,6.0545
11.638,6.2297,1.1809,107.89,1.4436,182.97,11.264,16.367,3.7533,1.1581,19.093
11.201,8.2669,1.9687,88.379,1.383,140.77,23.061,20.802,4.891,61.33,22.481
8.9753,7.4721,1.32,106.6,12.27,116.86,15.682,17.995,21.224,26.765,21.713
4.9456,12.506,5.0312,33.242,23.228,41.337,17.795,11.833,1.6657,39.871,14.959
8.7678,5.5094,1.3231,1.5601,28.736,15.418,41.336,11.436,3.93,43.539,14.698
6.3956,7.7795,38.602,16.019,36.369,6.0254,0.73919,22.507,30.519,17.866,17.4
15.357,4.9309,2.9529,22.071,20.438,3.3298,1.6533,4.1187,30.183,13.977,1.316
26.234,13.723,1.7124,30.07,6.927,1.9392,0.87689,3.8149,1.5328,18.432,1.3719
24.374,6.9067,0.94573,54.162,1.2772,2.7205,1.0599,9.9865,1.3749,15.864,1.3081
4.8927,7.9168,0.80891,135.45,1.3079,4.2152,0.91697,49.008,0.65483,0.9929,1.2103
