55.825,101.78,31.265,44.007,25.832,6.419,41.593,28.226,2.5379,13.594,4.7481,32.332,41.769,112.19,23.963,47.408,21.277,1.112,40.636,1.9658,16.755,1.7512,32.54,27.21,37.444,27.583,36.295,37.125,32.971,18.338,0.82236,65.321,28.928,36.457,30.063,70.031,26.672,45.583,35.103,30.04,136.54,34.128,1.1357,27.706,83.224,0.93049,48.029,1.2815,10.591,17.442,27.133,525.16,36.942,25.555,81.604,1.5762,17.398,33.334,40.319,3.3247,27.155,38.848,36.471,35.165,31.194,0.96029,41.707,34.599,3.2669,2.0642,2.676,43.886,23.99,22.255,43.373,24.204,12.027,9.8832,24.281
16.836,19.477,29.498,39.503,47.639,11.549,70.616,27.713,4.139,26.425,1.4288,1.6818,60.812,21.45,29.847,46.914,8.6636,0.85356,4.6823,1.1749,4.5579,2.6145,1.6657,9.9915,44.537,214.79,29.825,29.048,30.865,12.076,1.0239,35.648,39.084,24.87,46.341,44.164,30.662,10.091,8.7629,165.32,20.92,2.3994,35.542,25.941,303.58,1.2151,23.698,17.935,23.136,1.7922,25.306,193.94,23.997,33.932,25.924,2.9365,14.062,19.541,48.072,1.3916,34.492,2.4628,1.1137,166.18,28.655,1.8648,7.4392,13.4,1.1742,2.4851,3.2913,45.615,82.112,30.436,30.317,45.455,363.73,1.2637,1.6168
4.2313,3.2133,33.283,41.843,127.5,4.214,59.895,21.98,36.566,25.15,4.5234,10.746,26.809,7.2169,28.826,39.58,155.18,1.2094,47.808,9.5311,3.7047,11.159,0.95864,8.1365,29.372,154.16,38.892,23.694,35.444,9.7332,2.0665,67.844,24.249,13.826,41.955,22.735,28.712,1.172,5.9717,259.78,4.092,1.9915,42.163,3.0438,311.22,8.5047,16.282,75.508,13.201,83.933,35.419,100.57,28.014,30.876,84.755,2.716,15.225,9.0783,35.912,1.2826,32.925,2.0337,0.9612,40.126,13.308,7.432,0.89107,18.25,1.3285,1.9331,19.198,48.982,43.292,22.063,38.97,2.9838,319.63,2.1373,4.4323
5.6042,2.0926,42.98,42.764,21.574,3.0825,41.898,30.216,27.898,21.316,2.596,25.806,31.223,2.4668,27.833,29.664,206.37,31.132,56.853,37.653,2.5331,52.649,0.97109,3.3197,25.414,103.87,35.131,29.568,45.508,14.882,15.107,56.33,2.003,4.1839,38.719,18.062,19.198,0.56828,4.1788,141.25,3.2954,6.872,24.497,2.1599,201.84,51.448,24.949,44.304,17.428,4.0234,5.2205,101.58,57.552,30.605,44.552,2.3569,20.535,0.79806,39.058,61.906,8.343,6.3386,60.25,37.371,12.913,11.492,1.025,17.307,7.8146,17.118,23.981,9.3194,22.561,2.3628,53.174,0.95055,290.38,1.9706,4.1003
4.3746,1.0579,23.689,36.696,8.0418,33.98,64.825,27.513,42.105,20.302,14.769,33.938,24.596,1.6411,8.0761,13.98,22.058,25.127,43.804,36.388,4.0537,46.406,1.6909,1.4461,7.6006,24.708,50.262,28.571,42.411,22.59,30.729,99.256,6.9756,2.6491,39.641,8.9083,2.4201,1.2954,5.6994,50.733,7.7911,4.8623,53.283,2.2151,74.237,44.313,40.245,23.655,14.659,2.0431,9.8803,92.717,27.151,38.759,22.889,62.093,15.027,1.3303,29.528,38.405,1.1101,18.212,33.886,48.249,2.1658,39.531,1.4672,20.14,78.346,26.2,31.634,1.9735,3.7814,2.0323,6.0001,3.361,10.569,2.0349,4.6237
6.8578,11.018,26.62,47.342,5.197,25.506,45.893,30.097,40.189,34.417,19.232,29.193,21.661,6.319,7.1981,1.8373,22.521,25.752,33.732,49.093,3.5244,43.773,2.3105,9.0865,1.6661,26.597,53.705,35.857,41.294,25.128,40.214,60.114,5.8369,23.028,11.24,49.441,1.4208,3.1741,6.2433,28.962,6.5694,35.999,34.504,2.5362,26.076,30.187,13.564,40.683,21.062,40.489,3.7481,89.879,39.306,26.517,25.945,44.408,21.771,1.3986,7.3434,25.18,2.2753,22.193,56.269,73.204,2.427,30.788,1.0381,1.2036,30.449,30.119,31.409,1.6693,4.3015,49.816,4.0154,2.2279,10.88,1.5922,22.62
31.735,32.264,32.378,36.632,5.8022,46.234,44.514,34.407,61.003,21.246,7.6751,36.53,24.412,9.5143,5.4527,0.93355,37.133,33.627,49.574,47.641,3.2747,97.017,3.8154,52.688,2.6747,26.977,61.133,41.276,38.604,19.899,38.364,76.496,44.149,28.896,4.5906,24.444,2.3801,6.9261,4.3704,32.781,38.436,43.34,46.158,33.971,5.6031,57.691,25.249,22.927,15.085,169.22,17.544,118.81,24.118,0.78493,16.475,39.836,46.601,1.447,2.0699,28.893,51.005,15.676,2.3714,115.55,3.2258,26.415,8.5121,2.4887,36.099,23.302,21.225,5.78,53.7,32.944,3.771,0.70403,20.606,1.7449,39.138
24.649,19.77,48.622,34.364,1.9602,32.266,46.423,40.334,73.784,15.739,1.0775,22.091,26.854,8.9341,5.7565,2.2553,26.751,19.205,41.402,26.321,41.042,39.86,4.0351,75.641,2.1034,25.217,39.677,38.557,55.992,21.923,39.339,39.649,46.269,21.104,1.074,28.446,5.401,33.518,15.107,31.644,26.611,73.921,31.704,18.763,21.209,42.137,42.098,35.699,18.753,70.196,39.472,160.79,48.322,0.72475,10.44,23.865,44.202,40.871,14.185,20.129,20.583,17.237,0.65934,87.453,2.8786,20.448,0.91995,25.737,17.785,31.528,18.787,3.5952,54.633,41.181,1.9823,2.0305,130.74,42.226,44.247
48.147,33.034,53.534,64.624,2.3842,29.371,10.793,11.625,29.287,36.687,1.1465,71.236,21.644,44.292,1.0098,3.3873,48.534,43.008,49.899,87.449,32.501,44.288,1.6737,69.863,20.904,27.962,73.488,46.591,37.802,14.876,35.351,81.886,36.817,39.265,35.271,33.567,2.2052,28.414,33.342,35.349,26.115,60.871,45.701,28.61,4.5909,88.215,18.475,29.351,20.808,84.718,29.892,391.46,26.711,5.6256,10.005,41.046,21.793,35.255,38.199,23.133,40.12,31.815,4.1678,43.408,25.167,31.645,3.6157,22.798,30.454,38.445,25.415,13.303,42.388,41.089,3.448,3.0869,183.63,63.084,45.054
65.625,58.645,41.887,77.591,10.159,19.248,1.7763,5.5541,24.281,39.977,41.039,22.282,9.253,52.682,1.7282,7.3362,14.314,25.719,44.518,29.857,20.451,27.519,2.4487,29.751,33.972,41.449,52.651,36.303,42.566,3.2215,20.724,199.17,34.4,35.997,27.354,17.194,6.406,31.708,43.78,22.511,62.099,35.912,36.613,27.424,2.4228,12.071,85.671,46.847,13.374,233.02,42.347,193.37,22.184,27.549,12.174,19.373,7.2531,55.093,19.859,11.796,30.7,24.337,83.619,82.531,27.09,10.899,11.365,27.514,19.521,21.721,38.119,35.324,30.977,40.44,2.1344,28.35,152.87,29.703,41.632
79.782,63.787,36.49,95.272,23.57,19.686,19.788,3.0611,22.61,22.595,54.787,55.2,1.2752,57.969,2.4302,2.8026,1.3647,3.8262,65.236,24.623,29.862,28.977,2.4258,29.054,38.778,29.978,50.109,34.349,59.772,13.914,6.4093,118.19,84.127,26.037,24.439,11.154,61.992,29.894,51.72,55.715,69.468,40.588,25.192,18.959,2.6845,1.1633,16.556,48.915,24.123,67.483,33.542,171.75,24.463,36.034,15.411,2.1623,1.8799,14.328,26.196,3.6168,27.886,22.971,25.076,26.484,47.37,2.971,1.047,35.385,34.038,17.46,46.292,52.957,72.302,38.026,2.3693,24.765,4.0086,79.46,43.878
63.943,50.403,35.592,146.1,24.026,2.5183,42.151,1.8834,28.718,29.418,52.497,26.211,1.428,42.651,4.0908,2.0856,1.5505,6.8728,46.99,32.563,28.438,19.716,26.401,39.796,35.513,30.139,32.734,8.2215,35.789,82.255,0.90876,127.32,94.658,19.094,28.347,2.4377,58.52,37.738,40.606,45.163,86.203,44.659,41.898,22.377,13.419,20.398,18.92,39.226,31.523,86.822,23.35,262.57,29.773,33.08,7.3837,2.2705,1.5508,31.796,32.066,1.3189,33.711,25.564,82.852,3.5545,34.607,9.8796,1.2418,28.218,27.282,18.973,41.841,23.956,32.91,25.376,5.5158,24.053,1.3831,67.364,28.307
37.23,36.366,32.084,157.57,33.559,32.306,26.74,36.21,31.134,20.278,31.09,32.647,5.5417,27.302,36.62,3.9089,7.1887,29.465,43.995,33.153,25.185,1.5325,28.808,47.058,32.811,23.994,30.579,2.7402,42.654,23.061,2.7976,100.55,30.483,31.988,22.678,12.969,30.566,43.141,49.747,27.484,41.781,51.228,24.285,22.076,37.72,219.57,37.915,19.728,56.88,100.12,14.469,285.49,52.284,32.124,19.674,1.8164,1.7982,48.244,33.662,1.5994,28.636,39.466,7.0026,4.623,31.446,2.1426,18.877,17.799,21.616,1.5048,23.029,22.468,47.267,29.392,48.632,26.541,2.7219,27.552,32.042
39.692,45.744,40.547,117.18,24.059,14.068,37.439,26.063,31.746,33.807,27.98,9.7828,18.081,18.455,26.743,7.8515,19.162,22.156,56.145,50.564,31.62,1.8397,35.714,26.477,36.253,21.619,28.993,2.0133,42.01,52.328,27.664,85.362,59.221,28.377,36.289,9.4435,72.651,31.174,37.339,4.4166,48.389,34.065,35.367,29.784,24.11,48.739,1.6371,4.7983,224.38,53.741,11.023,232.71,24.406,30.144,14.559,14.062,2.3326,23.323,25.987,1.6106,19.7,8.5953,1.5643,43.408,26.274,5.7922,49.518,21.319,16.969,1.8933,43.704,29.186,35.711,24.13,55.531,26.902,1.4349,26.144,43.144
33.671,45.946,63.629,134.84,31.877,20.079,45.19,21.207,23.073,35.819,41.538,1.7303,47.997,34.901,23.907,7.4162,22.023,15.26,52.523,41.028,36.93,34.471,38.053,57.495,37.975,24.777,42.849,18.723,37.422,35.714,28.027,135.7,34.596,35.471,44.104,9.1716,39.607,36.473,35.48,3.7255,38.696,41.411,23.789,31.049,23.91,31.307,4.7552,3.3715,97.365,45.464,7.8186,185.58,24.461,31.439,10.068,24.339,2.8904,27.248,15.82,1.1286,21.08,1.7122,55.558,55.262,25.756,4.2352,35.535,22.443,1.317,1.3896,31.903,36.076,85.378,25.957,29.519,52.005,1.9257,27.357,55.516
36.667,30.988,43.419,83.82,27.86,19.785,34.869,28.607,8.7026,27.472,36.091,5.11,17.229,34.89,39.993,10.194,20.678,2.611,41.783,21.809,25.85,27.574,40.394,50.524,35.828,32.996,30.818,29.5,27.787,16.1,42.458,64.128,22.424,36.136,25.416,36.768,28.883,45.69,35.939,38.21,25.912,37.951,40.033,46.397,20.952,82.675,14.637,1.6041,50.764,37.623,2.9822,256.13,31.061,8.6965,29.408,67.361,1.5541,53.014,19.712,53.442,34.765,1.9508,29.145,40.65,23.322,14.464,32.958,20.056,30.943,2.2618,33.954,35.801,45.126,37.961,41.752,46.756,42.5,28.188,34.146
30.351,58.735,28.383,66.659,29.523,25.191,36.896,22.619,7.7248,19.948,23.179,36.987,27.054,24.3,32.059,37.722,20.47,0.90219,46.486,62.476,44.389,28.067,58.415,34.281,33.653,12.647,28.788,31.752,37.141,4.6668,42.965,64.782,23.416,22.761,38.82,15.529,43.984,27.699,35.646,34.288,19.025,37.058,33.221,29.717,126.18,99.507,17.004,37.599,71.905,38.884,13.912,255.89,30.896,3.9162,72.515,54,7.1442,50.445,35.818,50.262,23.195,11.461,70.883,30.533,2.3241,33.762,53.528,17.9,52.4,1.254,28.552,32.515,48.732,51.598,35.94,33.776,117.65,38.416,43.575
40.442,37.549,23.157,55.234,31.898,25.529,63.376,33.754,12.068,25.247,30.376,30.718,20.702,33.598,35.799,29.683,198.16,0.95954,69.23,75.732,44.606,43.429,45.214,94.7,38.165,1.1268,36.796,37.628,36.864,8.2183,36.599,47.708,46.134,26.88,54.598,26.151,54.368,63.585,45.752,44.692,37.69,35.456,63.288,38.379,121.89,104.88,14.614,33.437,27.342,40.7,41.72,121.19,34.791,28.081,25.094,26.572,25.606,54.248,31.287,29.933,32.259,28.168,56.397,55.376,17.444,14.158,32.57,28.118,93.071,0.95884,35.15,43.898,46.769,43.01,36.436,29.737,171.18,24.101,48.213
43.682,34.366,35.006,94.078,31.323,38.066,30.194,40.778,24.047,36.582,25.953,32.181,23.06,26.505,23.911,40.212,192.59,41.074,65.908,32.975,41.834,34.319,42.942,68.026,42.742,54.296,37.87,34.427,56.524,30.916,45.256,80.491,43.84,31.185,35.632,34.384,39.223,49.371,45.328,49.866,52.288,27.514,41.693,48.898,58.05,63.604,24.799,47.262,16.071,28.677,43.265,155.67,42.622,59.052,6.674,84.057,15.62,43.187,50.841,70.454,39.823,31.621,54.94,59.333,38.293,12.896,33.75,33.341,71.77,29.427,61.714,29.436,63.648,32.124,34.167,68.816,192.99,43.568,37.17
62.103,46.668,48.674,66.768,31.885,43.986,57.252,71.807,24.643,30.3,36.367,37.822,23.438,55.461,37.273,40.146,81.092,20.703,76.076,30.991,44.642,33.741,30.137,66.88,43.325,32.349,34.578,30.562,92.308,34.506,45.798,79.951,47.865,25.04,32.317,15.012,39.449,19.646,63.961,47.798,42.407,2.0452,31.591,75.613,26.622,1.1439,43.72,22.199,12.674,31.465,53.152,127.42,45.621,38.88,5.5545,40.396,12.654,35.937,33.33,30.325,38.529,41.278,41.504,93.675,31.757,28.974,55.644,69.551,32.673,21.301,61.305,33.266,46.042,37.433,47.964,23.293,91.829,47.859,40.898
79.913,37.773,42.973,69.751,31.705,49.141,42.797,120.57,30.795,28.35,43.949,48.787,47.702,22.273,51.03,53.573,119.69,26.608,46.042,53.589,62.369,26.051,18.261,66.476,39.429,52.077,39.888,37.462,130.56,41.624,42.059,47.433,33.064,43.233,37.293,14.384,27.523,28.606,45.139,68.69,132.54,28.084,27.576,47.768,21.85,0.93278,25.704,67.778,13.837,44.277,29.123,296.97,35.251,31.56,7.0487,37.594,30.767,58.404,30.733,34.267,28.001,33.74,80.186,104.2,26.08,30.676,30.227,32.041,28.682,24.928,38.037,28.265,29.86,20.178,49.764,11.561,130.09,69.899,19.03
48.562,45.527,43.661,43.858,43.885,19.305,64.875,46.764,31.531,33.786,58.78,45.324,44.8,31.223,60.08,31.89,65.652,36.713,62.14,35.765,23.013,35.073,35.427,71.222,22.475,26.923,46.438,48.514,41.006,24.851,37.18,58.033,23.086,32.328,41.225,20.776,33.685,40.785,53.304,116.58,25.51,67.337,23.465,57.98,22.193,0.9921,47.676,41.751,9.3128,62.01,24.782,114.89,31.82,43.868,13.504,41.404,15.056,41.804,38.525,35.467,28.964,30.167,89.907,35.633,25.809,23.41,29.705,18.971,26.139,20.723,43.917,35.714,38.893,29.348,28.457,1.1591,140.09,41.998,26.085
52.937,41.141,41.445,52.9,35.25,24.879,64.464,51.949,40.812,52.63,55.594,65.521,49.88,54.618,54.024,54.028,52.534,30.39,71.835,39.401,23.919,39.256,37.039,87.997,65.752,36.246,36.541,65.245,65.938,15.845,45.217,73.338,61.713,34.336,29.698,35.109,35.736,42.544,57.554,84.015,50.856,40.32,37.447,57.294,60.732,0.80369,48.586,49.297,10.774,134.7,49.204,81.157,31.419,52.263,13.262,21.956,14.895,38.312,44.672,18.602,16.652,24.181,91.726,37.311,52.394,22.754,40.62,38.154,26.193,23.628,49.849,28.705,65.49,76.351,41.924,1.2764,57.758,58.005,22.125
50.404,60.94,42.902,65.315,30.214,41.767,57.532,52.765,28.757,40.795,38.551,57.411,39.789,82.534,31.59,42.534,20.425,28.395,61.799,33.277,32.425,32.709,51.777,72.592,43.509,49.84,60.104,69.058,68.421,24.111,25.7,56.645,75.322,52.821,36.903,38.093,38.603,22.025,45.592,19.35,18.28,41.725,49.589,50.981,36.652,0.78575,46.219,76.536,10.033,71.685,78.715,119.45,37.376,47.565,65.569,52.181,16.927,56.739,49.192,40.174,43.532,50.148,83.574,50.09,53.514,2.8385,22.478,52.692,57.172,18.307,51.232,45.749,87.955,25.385,45.882,1.3202,111.19,49.716,44.233
125.25,37.028,41.86,47.49,24.956,36.053,77.025,73.648,15.541,40.466,47.509,27.227,29.522,38.87,19.121,38.56,41.414,45.838,43.105,33.036,26.733,37.148,34.558,64.031,40.281,54.284,17.935,58.731,49.047,98.952,25.474,67.471,44.609,33.51,67.159,13.136,39.81,30.533,38.297,53.786,24.157,17.064,42.655,46.079,41.705,0.90123,43.359,55.06,8.5164,170.41,47.995,221.56,85.732,28.2,35.479,2.1867,19.845,65.362,17.918,18.911,26.084,2.7938,56.176,21.766,36.165,2.1092,51.846,17.958,8.6198,21.207,37.831,37.31,126.5,28.078,19.215,11.656,64.448,61.972,53.914
65,72.01,73.397,41.978,30.833,63.647,74.94,129.67,29.641,37.461,59.232,60.264,36.487,65.349,54.027,68.617,54.288,30.711,50.136,51.238,32.374,45.262,92.972,145.92,74.428,35.505,12.067,46.473,33.339,54.585,46.122,67.893,49.629,49.098,63.653,15.996,42.356,57.594,48.561,55.981,29.144,1.9121,37.46,70.744,89.146,2.3218,47.152,29.009,11.827,57.955,123.76,160.33,89.742,41.737,28.234,74.48,42.161,85.234,10.113,10.581,36.642,27.797,1.5275,37.306,29.498,22.747,66.363,47.469,95.126,34.328,72.072,56.356,108.65,23.95,44.02,46.592,100.5,68.844,63.235
40,45.146,33.15,49.278,31.574,75.472,61.389,49.834,23.547,24.201,62.213,49.518,44.551,40.062,43.984,44.16,26.718,13.08,47.813,59.459,21.585,37.798,45.621,97.537,36.013,47.138,25.733,41.618,52.945,25.527,32.761,85.563,42.727,42.982,43.155,18.412,32.951,90.944,61.368,80.707,36.605,18.778,56.57,45.354,51.427,0.82388,50.85,48.749,11.92,73.66,23.097,134.6,32.23,40.283,36.398,47.684,15.391,48.845,40.374,73.561,81.046,112.85,7.134,41.361,45.872,60.604,49.687,21.464,57.43,23.865,32.637,49.639,68.724,39.398,22.742,63.327,1.3556,44.425,140.6
45.286,54.263,80.716,75.353,41.983,28.04,33.886,53.656,36.474,26.074,43.241,82.413,32.012,36.875,2.3502,32.944,38.897,5.2846,61.368,61.55,31.463,41.928,30.374,69.996,79.053,31.867,69.456,51.168,61.149,40.786,65.584,66.751,43.735,33.073,106,16.927,59.814,89.219,80.281,48.651,47.472,50.616,48.76,36.957,3.5149,1.0664,59.466,80.954,10.554,48.701,19.354,141.75,46.366,11.007,27.728,41.924,19.746,16.141,34.832,35.326,83.812,34.494,161.88,39.248,58.059,29.375,57.448,19.185,36.687,45.679,93.573,38.495,55.457,45.194,32.775,80.06,1.0172,47.248,61.87
5.7893,46.132,75.705,55.276,24.925,24.478,41.143,41.029,26.077,47.484,42.309,60.236,26.26,24.606,2.6155,32.496,32.45,17.733,45.008,255.63,45.345,42.676,56.475,56.635,70.838,71.86,81.062,47.019,40.813,26.517,51.694,56.666,53.789,41.556,61.986,43.368,39.502,49.716,65.966,68.438,26.362,32.594,40.015,51.41,22.217,39.865,56.83,50.882,14.768,54.321,43.946,198.69,26.544,56.951,31.319,46.474,16.298,21.072,25.705,39.817,54.977,33.929,40.708,30.163,48.232,23.225,44.954,14.661,33.543,35.136,65.88,33.196,57.531,34.308,64.395,26.281,52.439,44.371,36.792
62.697,49.605,42.752,43.869,64.156,108.86,71.073,34.022,66.682,41.894,33.381,42.4,40.413,29.367,6.7797,37.811,97.769,38.885,171.06,179.62,77.341,111.44,40.207,79.051,39.525,113.59,43.577,52.998,61.347,66.641,34.898,83.987,55.171,49.859,52.94,64.966,57.129,53.836,37.731,49.087,51.454,47.139,50.255,58.562,31.958,163.32,45.179,113.99,33.502,96.119,36.437,101.83,59.559,69.174,26.917,133.93,18.226,55.166,26.39,25.476,42.592,63.133,40.245,40.242,58.826,279.29,43.63,21.495,122.83,1.8547,30.095,34.736,79.557,36.695,30.452,44.714,165.91,62.181,137.76
85.689,44.727,44.437,65.405,46.82,59.949,36.164,41.094,111.05,44.297,41.987,48.713,39.778,26.566,2.6748,31.872,48.336,93.226,96.918,320.01,107.03,337.01,55.033,76.78,71.104,28.706,39.681,109.65,42.812,49.583,29.331,100.46,46.916,81.001,42.536,58.054,43.044,67.186,47.625,60.798,107.19,28.263,44.516,43.144,29.188,89.695,24.611,119.05,18.846,128.8,39.38,166.46,106.41,67.217,30.549,111.66,42.758,29.19,25.221,50.646,71.955,32.868,64.483,42.016,64.667,50.695,50.766,32.066,124.92,1.6994,57.011,50.332,63.088,140.98,22.576,50.363,130.69,26.733,31.98
363.08,65.342,2.1087,89.091,8.4998,28.004,104.72,27.125,39.618,22.787,55.196,18.618,69.228,109.14,1.9565,22.205,34.124,43.993,67.621,70.867,123.96,308.81,36.555,32.808,28.31,60.653,30.816,52.378,35.797,46.431,48.95,221.26,99.275,55.026,42.059,29.165,65.786,654.76,7.3119,18.994,60.623,27.505,68.173,39.945,20.344,30.134,27.362,19.736,155.41,72.864,265.86,295.76,140.74,46.574,22.597,77.415,61.952,21.206,33.138,128.02,104.89,29.541,53.31,33.808,17.495,105.85,113.2,25.883,76.831,2.6811,34.747,44.603,111.46,142.4,40.299,93.299,60.888,68.121,20.753
154.41,134.85,1.657,58.055,10.238,41.109,25.584,33.628,28.317,11.886,47.111,2.5267,29.525,64.37,2.534,20.257,43.091,22.389,38.19,52.544,168.77,96.362,36.866,35.401,6.0744,58.336,13.163,61.924,43.544,22.576,30.627,76.503,31.581,22.026,27.089,21.76,24.192,37.616,18.519,9.6695,5.7665,20.678,88.908,31.311,36.364,17.302,29.071,34.419,126.04,73.543,17.126,3.841,25.017,73.996,54.567,61.9,39.541,15.536,23.39,39.378,52.993,44.932,28.877,23.867,7.5673,15.961,102.87,24.386,57.689,2.0799,33.818,72.118,66.843,158.62,45.951,30.676,26.08,7.8643,4.6573
